,stimuli,is_train,pitch,tone,time,cluster,label,rle_label,phoneme,label_all,speaker
7,esko-H_L-3.wav,False,158.06452626541417,4.394063384475198,7,0,H,H1,esko,H_L,3.wav
8,esko-H_L-3.wav,False,157.2178192832411,4.3475700903906604,8,0,H,H1,esko,H_L,3.wav
9,esko-H_L-3.wav,False,156.8080831277199,4.324981202637351,9,0,H,H1,esko,H_L,3.wav
10,esko-H_L-3.wav,False,,,10,0,H,H1,esko,H_L,3.wav
11,esko-H_L-3.wav,False,,,11,0,H,H1,esko,H_L,3.wav
12,esko-H_L-3.wav,False,,,12,0,H,H1,esko,H_L,3.wav
13,esko-H_L-3.wav,False,,,13,0,H,H1,esko,H_L,3.wav
14,esko-H_L-3.wav,False,,,14,0,H,H1,esko,H_L,3.wav
15,esko-H_L-3.wav,False,,,15,0,H,H1,esko,H_L,3.wav
16,esko-H_L-3.wav,False,,,16,0,H,H1,esko,H_L,3.wav
17,esko-H_L-3.wav,False,,,17,0,H,H1,esko,H_L,3.wav
18,esko-H_L-3.wav,False,,,18,0,H,H1,esko,H_L,3.wav
19,esko-H_L-3.wav,False,,,19,0,H,H1,esko,H_L,3.wav
20,esko-H_L-3.wav,False,,,20,0,H,H1,esko,H_L,3.wav
21,esko-H_L-3.wav,False,,,21,0,H,H1,esko,H_L,3.wav
22,esko-H_L-3.wav,False,,,22,0,H,H1,esko,H_L,3.wav
23,esko-H_L-3.wav,False,,,23,0,H,H1,esko,H_L,3.wav
24,esko-H_L-3.wav,False,,,24,0,H,H1,esko,H_L,3.wav
25,esko-H_L-3.wav,False,,,25,0,H,H1,esko,H_L,3.wav
26,esko-H_L-3.wav,False,,,26,1,L,L1,esko,H_L,3.wav
27,esko-H_L-3.wav,False,,,27,1,L,L1,esko,H_L,3.wav
28,esko-H_L-3.wav,False,,,28,1,L,L1,esko,H_L,3.wav
29,esko-H_L-3.wav,False,,,29,1,L,L1,esko,H_L,3.wav
30,esko-H_L-3.wav,False,,,30,1,L,L1,esko,H_L,3.wav
31,esko-H_L-3.wav,False,,,31,1,L,L1,esko,H_L,3.wav
32,esko-H_L-3.wav,False,,,32,1,L,L1,esko,H_L,3.wav
33,esko-H_L-3.wav,False,,,33,1,L,L1,esko,H_L,3.wav
34,esko-H_L-3.wav,False,,,34,1,L,L1,esko,H_L,3.wav
35,esko-H_L-3.wav,False,,,35,1,L,L1,esko,H_L,3.wav
36,esko-H_L-3.wav,False,,,36,1,L,L1,esko,H_L,3.wav
37,esko-H_L-3.wav,False,101.06909102457006,0.5230327829405542,37,1,L,L1,esko,H_L,3.wav
38,esko-H_L-3.wav,False,96.43483470091849,0.11673932887717461,38,1,L,L1,esko,H_L,3.wav
39,esko-H_L-3.wav,False,93.85120584227175,-0.11833525292440933,39,1,L,L1,esko,H_L,3.wav
40,esko-H_L-3.wav,False,90.47584670657784,-0.43539071870082097,40,1,L,L1,esko,H_L,3.wav
41,esko-H_L-3.wav,False,86.54060287446413,-0.8203239154089266,41,1,L,L1,esko,H_L,3.wav
42,esko-H_L-3.wav,False,83.2309341832886,-1.157867962150388,42,1,L,L1,esko,H_L,3.wav
43,esko-H_L-3.wav,False,80.58826371930743,-1.4371684388464772,43,1,L,L1,esko,H_L,3.wav
44,esko-H_L-3.wav,False,79.11057694791798,-1.5973633817053559,44,1,L,L1,esko,H_L,3.wav
45,esko-H_L-3.wav,False,78.03041024680255,-1.7163680321628425,45,1,L,L1,esko,H_L,3.wav
46,esko-H_L-3.wav,False,77.55932548402754,-1.7687854020889802,46,1,L,L1,esko,H_L,3.wav
47,esko-H_L-3.wav,False,75.81186172767202,-1.9660453783149054,47,1,L,L1,esko,H_L,3.wav
48,esko-H_L-3.wav,False,74.90064677166285,-2.0707178833369513,48,1,L,L1,esko,H_L,3.wav
49,esko-H_L-3.wav,False,75.92027811475063,-1.9536752784188405,49,1,L,L1,esko,H_L,3.wav
50,esko-H_L-3.wav,False,68.73220939405216,-2.814668929430673,50,1,L,L1,esko,H_L,3.wav
51,esko-H_L-3.wav,False,,,51,1,L,L1,esko,H_L,3.wav
